project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
NKTL-SG	TAITL40	EGAN00001677168	EGAX00001615746	EGAR00001661306	icgc_batch2/TAITL40_R2.fastq.gz	EGAF00001883980	8879a82600df51ea91505b5df64167f9	bbca41a7fa0f6a808fb567a9a96248c2	EGAD00001003271	
NKTL-SG	TAITL23	EGAN00001676563	EGAX00001615739	EGAR00001661299	icgc_batch2/TAITL23_R1.fastq.gz	EGAF00001883965	966021c1aeba745ce9f00dce267d1f33	d59684cb9568c995290c55842cf71576	EGAD00001003271	
NKTL-SG	NPTCL7	EGAN00001676553	EGAX00001615729	EGAR00001661289	icgc_batch2/NPTCL7_R1.fastq.gz	EGAF00001883945	887f5db228fa67e1ff9d6303067ec442	f9b96895a568176aa5ad73c2b60300fc	EGAD00001003271	
NKTL-SG	TNKTL23	EGAN00001514323	EGAX00001500476	EGAR00001544369	TNKTL23_R2.fastq.gz	EGAF00001590033	7f3b7c5628a75d1da803ef3be1ee28bb	a9456772b311b264bd70b4cac579a120	EGAD00001003271	70591921551
NKTL-SG	TAITL57	EGAN00001676572	EGAX00001615748	EGAR00001661308	icgc_batch2/TAITL57_R2.fastq.gz	EGAF00001883984	9166bbeac87fd49b7a2c63d22a54e93f	3d0d0b43f83fca294f5e54dc9742a236	EGAD00001003271	
NKTL-SG	TALCL15	EGAN00001676573	EGAX00001615749	EGAR00001661309	icgc_batch2/TALCL15_R1.fastq.gz	EGAF00001883985	01fd3dad6f7834525a745eb0f3a0ba1f	fda4716d93c772b2237d6d1e3272852d	EGAD00001003271	
NKTL-SG	NPTCL3	EGAN00001676554	EGAX00001615730	EGAR00001661290	icgc_batch2/NPTCL3_R2.fastq.gz	EGAF00001883948	b33d6dcc4f511a9fca81f87148625182	2752ca91c581101a9feb23b603c67efe	EGAD00001003271	
NKTL-SG	NNKTL19	EGAN00001675541	EGAX00001500467	EGAR00001544360	NNKTL19_R2.fastq.gz	EGAF00001590015	0018eb5954322a2151d6db37d2e69566	8d1909d49f4e4f01f94166c6a88844fb	EGAD00001003271	34631575372
NKTL-SG	NAITL36	EGAN00001676560	EGAX00001615736	EGAR00001661296	icgc_batch2/NAITL36_R1.fastq.gz	EGAF00001883959	fb7b3c2cbc554de4306f144a33332596	f16c055569cde9ba1e443f3a342b1754	EGAD00001003271	
NKTL-SG	NMEITL13	EGAN00001676559	EGAX00001615735	EGAR00001661295	icgc_batch2/NMEITL13_R2.fastq.gz	EGAF00001883958	f75750a92c277a245a122c43d355e07e	6dd13bc45d2e874ae60d1548780d16b0	EGAD00001003271	
